domain,reliability_label,wiki_citation
democracyguardian.com,-1.0,0
democracyjournal.org,-1.0,0
democracynow.org,-1.0,0
democraticunderground.com,-1.0,0
deshabhimani.com,-1.0,0
desmogblog.com,-1.0,0
metrotimes.com,-1.0,0
dissentmagazine.org,-1.0,0
drudge.com,-1.0,0
earthfirstjournal.news,-1.0,0
ecowatch.com,-1.0,0
egbertowillies.com,-1.0,0
electoral-vote.com,-1.0,0
elitedaily.com,-1.0,0
esquire.com,-1.0,0
everydayfeminism.com,-1.0,0
evonomics.com,-1.0,0
feministcurrent.com,-1.0,0
fifthestate.org,-1.0,0
finnishnews.fi,-1.0,0
floridaphoenix.com,-1.0,0
foodandwaterwatch.org,-1.0,0
foreignpolicynews.org,-1.0,0
freepress.org,-1.0,0
ffrf.org,-1.0,0
freedomnews.org.uk,-1.0,0
frontpagelive.com,-1.0,0
freespeech.org,-1.0,0
gawker.com,-1.0,0
gaycitynews.com,-1.0,0
gaystarnews.com,-1.0,0
gaytimes.co.uk,-1.0,0
geopoliticsalert.com,-1.0,0
georgiarecorder.com,-1.0,0
giffords.org,-1.0,0
gizmodo.com,-1.0,0
glaad.org,-1.0,0
good.is,-1.0,0
gq.com,-1.0,0
bradford-delong.com,-1.0,0
greenleft.org.au,-1.0,0
guardianlv.com,-1.0,0
haaretz.com,-1.0,0
harpersbazaar.com,-1.0,0
hightimes.com,-1.0,0
hillreporter.com,-1.0,0
huffpost.com,-1.0,0
hrc.org,-1.0,0
marxist.com,-1.0,0
inthesetimes.com,-1.0,0
alligator.org,-1.0,0
indivisible.org,-1.0,0
inequalitymedia.org,-1.0,0
juancole.com,-1.0,0
ips-dc.org,-1.0,0
intpolicydigest.org,-1.0,0
internationalviewpoint.org,-1.0,0
iowacapitaldispatch.com,-1.0,0
jacobinmag.com,-1.0,0
jezebel.com,-1.0,0
junkee.com,-1.0,0
kansasreflector.com,-1.0,0
laweekly.com,-1.0,0
lailluminator.com,-1.0,0
mg.co.za,-1.0,0
mediamatters.org,-1.0,0
mediaite.com,-1.0,0
meduza.io,-1.0,0
meidastouch.com,-1.0,0
michiganadvance.com,-1.0,0
milwaukeeindependent.com,-1.0,0
missouriindependent.com,-1.0,0
nebraskaexaminer.com,-1.0,0
newjerseymonitor.com,-1.0,0
newrepublic.com,-1.0,0
nymag.com,-1.0,0
newyorker.com,-1.0,0
novaramedia.com,-1.0,0
nowtoronto.com,-1.0,0
ohiocapitaljournal.com,-1.0,0
opensocietyfoundations.org,-1.0,0
orlandoweekly.com,-1.0,0
out.com,-1.0,0
palmerreport.com,-1.0,0
penncapital-star.com,-1.0,0
pinacnews.com,-1.0,0
polinews.org,-1.0,0
politicususa.com,-1.0,0
popular.info,-1.0,0
boldprogressives.org,-1.0,0
psyche.co,-1.0,0
rawstory.com,-1.0,0
therealnews.com,-1.0,0
resolutesquare.com,-1.0,0
rollingstone.com,-1.0,0
salon.com,-1.0,0
sfbayview.com,-1.0,0
shondaland.com,-1.0,0
slate.com,-1.0,0
readsludge.com,-1.0,0
worldsocialism.org,-1.0,0
southdakotasearchlight.com,-1.0,0
splcenter.org,-1.0,0
riverfronttimes.com,-1.0,0
talkingpointsmemo.com,-1.0,0
tnholler.com,-1.0,0
tennesseelookout.com,-1.0,0
19thnews.org,-1.0,0
americanindependent.com,-1.0,0
prospect.org,-1.0,0
thecut.com,-1.0,0
democratichub.com,-1.0,0
thegailygrind.com,-1.0,0
ghionjournal.com,-1.0,0
goodmenproject.com,-1.0,0
gravelinstitute.org,-1.0,0
mavenroundtable.io,-1.0,0
levernews.com,-1.0,0
thelily.com,-1.0,0
themilitant.com,-1.0,0
thenarwhal.ca,-1.0,0
thenation.com,-1.0,0
palestinechronicle.com,-1.0,0
phnompenhpost.com,-1.0,0
progressive.org,-1.0,0
theroot.com,-1.0,0
thelasource.com,-1.0,0
thestranger.com,-0.5,0
texasobserver.org,-1.0,0
villagevoice.com,-1.0,0
voice-online.co.uk,-1.0,0
thewalrus.ca,-1.0,0
washingtonspectator.org,-1.0,0
theweek.com,-1.0,0
worldcantwait.net,-1.0,0
thegrio.com,-1.0,0
thisisthezerohour.com,-1.0,0
them.us,-1.0,0
this.org,-1.0,0
towleroad.com,-1.0,0
treehugger.com,-1.0,0
truthdig.com,-0.5,0
truthout.org,-1.0,0
truththeory.com,-1.0,0
unicornriot.ninja,-1.0,0
uproxx.com,-1.0,0
upworthy.com,-1.0,0
vanityfair.com,-1.0,0
vox.com,-1.0,0
wallstreetonparade.com,-0.5,0
washingtonbabylon.com,-1.0,0
washingtonpress.com,-1.0,0
washingtonian.com,-1.0,0
wearyourvoicemag.com,-1.0,0
wehuntedthemammoth.com,-1.0,0
whowhatwhy.org,-1.0,0
wonkette.com,-1.0,0
workers.org,-1.0,0
wsws.org,-1.0,0
yesmagazine.org,-1.0,0
tyt.com,-1.0,0
100milefreepress.net,-0.5,0
604now.com,-0.5,0
972mag.com,-0.5,0
go.com,-0.5,0
abc.net.au,-0.5,0
abc11.com,-0.5,0
abbynews.com,-0.5,0
abovethelaw.com,-0.5,0
theadvocate.com,-0.5,0
aceshowbiz.com,-0.5,0
aclu.org,-0.5,0
adaderana.lk,-0.5,0
aeon.co,-0.5,0
affinitymagazine.us,-0.5,0
africanarguments.org,-0.5,0
africanews.com,-0.5,0
agassizharrisonobserver.com,-0.5,0
ahvalnews.com,-0.5,0
airdrietoday.com,-0.5,0
messagemedia.co,-0.5,0
durhamregion.com,-0.5,0
beaconjournal.com,-0.5,0
aljazeera.com,-0.5,0
al-monitor.com,-0.5,0
al-sura.com,-0.5,0
guttmacher.org,-0.5,0
alaskahighwaynews.ca,-0.5,0
timesunion.com,-0.5,0
albertaviews.ca,-0.5,0
aldergrovestar.com,-0.5,0
allgov.com,-0.5,0
simcoe.com,-0.5,0
northbaynipissing.com,-0.5,0
amny.com,-0.5,0
americamagazine.org,-0.5,0
americanimmigrationcouncil.org,-0.5,0
americanpurpose.com,-0.5,0
amestrib.com,-0.5,0
amnesty.org,-0.5,0
thespec.com,-0.5,0
heraldbulletin.com,-0.5,0
andovertownsman.com,-0.5,0
annistonstar.com,-0.5,0
anthropocenemagazine.org,-0.5,0
adl.org,-0.5,0
aol.com,-0.5,0
apmreports.org,-0.5,0
apple.com,-0.5,0
aptnnews.ca,-0.5,0
areomagazine.com,-0.5,0
azcapitoltimes.com,-0.5,0
tucson.com,-0.5,0
azdailysun.com,-0.5,0
azcentral.com,-0.5,0
arktimes.com,-0.5,0
armscontrol.org,-0.5,0
insideottawavalley.com,-0.5,0
arte.tv,-0.5,0
citizen-times.com,-0.5,0
asiasentinel.com,-0.5,0
aspeniaonline.it,-0.5,0
aspeninstitute.org,-0.5,0
sasktoday.ca,-0.5,0
apnews.com,-0.5,0
atavist.com,-0.5,0
onlineathens.com,-0.5,0
athensreview.com,-0.5,0
enewscourier.com,-0.5,0
atlantablackstar.com,-0.5,0
ajc.com,-0.5,0
theatlantic.com,-0.5,0
atlanticmedia.com,-0.5,0
attn.com,-0.5,0
yorkregion.com,-0.5,0
statesman.com,-0.5,0
austindailyherald.com,-0.5,0
avclub.com,-0.5,0
axios.com,-0.5,0
wired.com,-0.5,0
balkaninsight.com,-0.5,0
bangordailynews.com,-0.5,0
baptistnews.com,-0.5,0
barrietoday.com,-0.5,0
battlecreekenquirer.com,-0.5,0
baxterbulletin.com,-0.5,0
baynature.org,-0.5,0
bbc.com,-0.5,0
tmnews.com,-0.5,0
bellingcat.com,-0.5,0
bellinghamherald.com,-0.5,0
berkeleyside.com,-0.5,0
berkshireeagle.com,-0.5,0
berliner-zeitung.de,-0.5,0
bing.com,-0.5,0
birminghammail.co.uk,0.5,0
bleacherreport.com,-0.5,0
bloomberg.com,-0.5,0
bdtonline.com,-0.5,0
bluestemprairie.com,-0.5,0
boston.com,-0.5,0
bostonglobe.com,-0.5,0
bgr.com,-0.5,0
muskokaregion.com,-0.5,0
bramptonguardian.com,-0.5,0
brennancenter.org,-0.5,0
enterprisenews.com,-0.5,0
brookings.edu,-0.5,0
thebulletin.org,-0.5,0
insidehalton.com,-0.5,0
businessinsider.com,-0.5,0
bustle.com,-0.5,0
buzzfeed.com,-0.5,0
buzzfeednews.com,-0.5,0
bylinetimes.com,-0.5,0
caledonenterprise.com,-0.5,0
cambridgetimes.ca,-0.5,0
campbellrivermirror.com,-0.5,0
canadaland.com,-0.5,0
capitalgazette.com,-0.5,0
caribbeanlifenews.com,-0.5,0
carnegieendowment.org,-0.5,0
carolinapublicpress.org,-0.5,0
carriagetownenews.com,-0.5,0
catchnews.com,-0.5,0
cbsnews.com,-0.5,0
censor.net,-0.5,0
c4ads.org,-0.5,0
cgdev.org,-0.5,0
centerforinquiry.org,-0.5,0
internationalpolicy.org,-0.5,0
cnas.org,-0.5,0
populardemocracy.org,-0.5,0
publicintegrity.org,-0.5,0
cbpp.org,-0.5,0
focustaiwan.tw,-0.5,0
chalkbeat.org,-0.5,0
channel4.com,-0.5,0
wvgazettemail.com,-0.5,0
charlotteobserver.com,-0.5,0
cheddar.com,-0.5,0
cheboygannews.com,-0.5,0
chemainusvalleycourier.ca,-0.5,0
courierpostonline.com,-0.5,0
suntimes.com,-0.5,0
chickashanews.com,-0.5,0
theprogress.com,-0.5,0
chinaglobalsouth.com,-0.5,0
citizentruth.org,-0.5,0
citizensforethics.org,-0.5,0
ctj.org,-0.5,0
cityandstateny.com,-0.5,0
claremoreprogress.com,-0.5,0
cleburnetimesreview.com,-0.5,0
clintonherald.com,-0.5,0
cloverdalereporter.com,-0.5,0
cnbc.com,-0.5,0
coed.com,-0.5,0
thedailyreporter.com,-0.5,0
columbiatribune.com,-0.5,0
cjr.org,-0.5,0
colombiareports.com,-0.5,0
dispatch.com,-0.5,0
investigaterussia.org,-0.5,0
commoncause.org,-0.5,0
commonwealmagazine.org,-0.5,0
commonwealthfund.org,-0.5,0
comoxvalleyrecord.com,-0.5,0
complex.com,-0.5,0
ctpost.com,-0.5,0
pogo.org,-0.5,0
coopercrier.com,-0.5,0
caller.com,-0.5,0
cowichanvalleycitizen.com,-0.5,0
crosscut.com,-0.5,0
ctmirror.org,-0.5,0
cullmantimes.com,-0.5,0
dailycommercial.com,-0.5,0
gazettenet.com,-0.5,0
mirror.co.uk,-0.5,0
nation.africa,-0.5,0
dnj.com,-0.5,0
commercial-news.com,-0.5,0
dawn.com,-0.5,0
dcist.com,-0.5,0
dcreport.org,-0.5,0
deadline.com,-0.5,0
deccanherald.com,-0.5,0
debunkingdenialism.com,-0.5,0
delawareonline.com,-0.5,0
delo.si,-0.5,0
democracy21.org,-0.5,0
democratandchronicle.com,-0.5,0
demos.org,-0.5,0
denverpost.com,-0.5,0
westword.com,-0.5,0
freep.com,-0.5,0
zeit.de,-0.5,0
digg.com,-0.5,0
diply.com,-0.5,0
diversityinc.com,-0.5,0
dundalkeagle.com,-0.5,0
dutchreview.com,-0.5,0
dw.com,-0.5,0
columbia.edu,-0.5,0
earthjustice.org,-0.5,0
eastbaytimes.com,-0.5,0
thestar.com,1.0,0
econofact.org,-0.5,0
epi.org,-0.5,0
economicshelp.org,-0.5,0
effinghamdailynews.com,-0.5,0
egyptianstreets.com,-0.5,0
ejinsight.com,-0.5,0
eldiario.es,-0.5,0
eldiariony.com,-0.5,0
elpais.com,-0.5,0
elpasotimes.com,-0.5,0
eff.org,-0.5,0
emerging-europe.com,-0.5,0
engadget.com,-0.5,0
ew.com,-0.5,0
orangeville.com,-0.5,0
espn.com,-0.5,0
registerguard.com,-0.5,0
euobserver.com,-0.5,0
euractiv.com,-0.5,0
eurasiareview.com,0.0,0
euromaidanpress.com,-0.5,0
euronews.com,-0.5,0
courierpress.com,-0.5,0
exposingtruth.com,-0.5,0
facebook.com,-1.0,0
factmyth.com,-0.5,0
fair.org,-0.5,0
fairobserver.com,-0.5,0
fairvote.org,-0.5,0
southernminn.com,-0.5,0
fastcompany.com,-0.5,0
feministfrequency.com,-0.5,0
fightforthefuture.org,-0.5,0
fivethirtyeight.com,-0.5,0
foodnavigator.com,-0.5,0
fpif.org,-0.5,0
niagarathisweek.com,-0.5,0
fwweekly.com,-0.5,0
francetvinfo.fr,-0.5,0
freakonomics.com,-0.5,0
freethink.com,-0.5,0
fresnobee.com,-0.5,0
gadsdentimes.com,-0.5,0
gainesville.com,-0.5,0
wyborcza.pl,-0.5,0
glamour.com,-0.5,0
globalcitizen.org,-0.5,0
globalnews.ca,-0.5,0
theworld.org,-0.5,0
globalriskinsights.com,-0.5,0
globaltimes.cn,-1.0,0
gmanetwork.com,-0.5,0
goldstreamgazette.com,-0.5,0
google.com,-0.5,0
gothamist.com,-0.5,0
governing.com,-0.5,0
whistleblower.org,-0.5,0
govexec.com,-0.5,0
grandrapidsmn.com,-0.5,0
greensboro.com,-0.5,0
greensburgdailynews.com,-0.5,0
grid.news,-0.5,0
grist.org,-0.5,0
alliednews.com,-0.5,0
guelphmercury.com,-0.5,0
gunviolencearchive.org,-0.5,0
heraldmailmedia.com,-0.5,0
hamiltonnews.com,-0.5,0
harpers.org,-0.5,0
courant.com,-0.5,0
harvardpolitics.com,-0.5,0
hattiesburgamerican.com,-0.5,0
hawaiitribune-herald.com,-0.5,0
healthyway.com,-0.5,0
heavy.com,-0.5,0
hechingerreport.org,-0.5,0
hs.fi,-0.5,0
helsinkitimes.fi,0.0,0
thegleaner.com,-0.5,0
hcn.org,-0.5,0
hillsdale.net,-0.5,0
historynewsnetwork.org,-0.5,0
hitc.com,-0.5,0
hollandsentinel.com,-0.5,0
hollywoodreporter.com,-0.5,0
civilbeat.org,-0.5,0
staradvertiser.com,-0.5,0
hopestandard.com,-0.5,0
hotnews.ro,-0.5,0
houmatoday.com,-0.5,0
hrw.org,-0.5,0
humanium.org,-0.5,0
icenews.is,-0.5,0
idahopress.com,-0.5,0
ifamericaknew.org,-0.5,0
iflscience.com,-0.5,0
independentaustralia.net,-0.5,0
index.hr,-0.5,0
inews.co.uk,-0.5,0
infobae.com,-0.5,0
inquisitr.com,-0.5,0
insideedition.com,-0.5,0
insideevs.com,-0.5,0
insidehighered.com,-0.5,0
insidephilanthropy.com,-0.5,0
insider.com,-0.5,0
instituteforgovernment.org.uk,-0.5,0
imeu.org,-0.5,0
itep.org,-0.5,0
ibtimes.com,-0.5,0
interpretermag.com,-0.5,0
inverse.com,-0.5,0
press-citizen.com,-0.5,0
irishmirror.ie,-0.5,0
israel21c.org,-0.5,0
jalopnik.com,-0.5,0
newsandtribune.com,-0.5,0
joe.co.uk,-0.5,0
joe.ie,-0.5,0
kff.org,-0.5,0
khn.org,-0.5,0
thepeterboroughexaminer.com,-0.5,0
kbrw.org,-0.5,0
kcrw.com,-0.5,0
kenoshanews.com,-0.5,0
abc30.com,-0.5,0
abc7news.com,-0.5,0
kilgorenewsherald.com,-0.5,0
kiyu.com,-0.5,0
nbcdfw.com,-0.5,0
kokomotribune.com,-0.5,0
kpic.com,0.5,0
kqed.org,-0.5,0
alaskapublic.org,-0.5,0
abc13.com,-0.5,0
kuow.org,-0.5,0
kyivindependent.com,-0.5,0
kyivpost.com,-0.5,0
kyuk.org,-0.5,0
laconiadailysun.com,-0.5,0
ladepeche.fr,-0.5,0
ladysmithchronicle.com,-0.5,0
theadvertiser.com,-0.5,0
jconline.com,-0.5,0
lakecowichangazette.com,-0.5,0
lajuntatribunedemocrat.com,-0.5,0
langleyadvancetimes.com,-0.5,0
lapresse.ca,-0.5,0
repubblica.it,-0.5,0
lastampa.it,-0.5,0
latimes.com,-0.5,0
reporter.net,-0.5,0
leftjustified.com,-0.5,0
lemonde.fr,-0.5,0
liberation.fr,-0.5,0
lincolncourier.com,-0.5,0
livingstondaily.com,-0.5,0
lamag.com,-0.5,0
macleans.ca,-0.5,0
malaysiakini.com,-0.5,0
mb.com.ph,-0.5,0
marshallnewsmessenger.com,-0.5,0
reporter-times.com,-0.5,0
marylandmatters.org,-0.5,0
mcdonoughvoice.com,-0.5,0
mediapart.fr,-0.5,0
medium.com,-0.5,0
menshealth.com,-0.5,0
mensjournal.com,-0.5,0
metro.co.uk,-0.5,0
nhregister.com,-0.5,0
miamiherald.com,-0.5,0
middleeasteye.net,-0.5,0
milforddailynews.com,-0.5,0
unionrecorder.com,-0.5,0
mississauga.com,-0.5,0
mississippitoday.org,-0.5,0
moneytalksnews.com,-0.5,0
mongabay.com,-0.5,0
montgomeryadvertiser.com,-0.5,0
morningbrew.com,-0.5,0
themoscowtimes.com,-0.5,0
motherjones.com,-0.5,0
moultrieobserver.com,-0.5,0
msn.com,-0.5,0
thestarpress.com,-0.5,0
mycentraljersey.com,-0.5,0
nanaimobulletin.com,-0.5,0
nationalnewswatch.com,-0.5,0
nationalobserver.com,-0.5,0
youthrights.org,-0.5,0
nbcphiladelphia.com,-0.5,0
nbcchicago.com,-0.5,0
nbclosangeles.com,-0.5,0
nbcnews.com,-0.5,0
nbcnewyork.com,-0.5,0
ndtv.com,-0.5,0
newamerica.org,-0.5,0
southcoasttoday.com,-0.5,0
ncnewsonline.com,-0.5,0
newhamburgindependent.ca,-0.5,0
newscentermaine.com,-0.5,0
nydailynews.com,-0.5,0
nytimes.com,-0.5,0
newser.com,-0.5,0
newsy.com,-0.5,0
niagarafallsreview.ca,-0.5,0
niagara-gazette.com,-0.5,0
niemanlab.org,-0.5,0
northdeltareporter.com,-0.5,0
northislandgazette.com,-0.5,0
therecord.com,-0.5,0
norwichbulletin.com,-0.5,0
novinky.cz,-0.5,0
nrc.nl,-0.5,0
npr.org,-0.5,0
oakbaynews.com,-0.5,0
ocala.com,-0.5,0
oneindia.com,-0.5,0
dailyworld.com,-0.5,0
oskaloosa.com,-0.5,0
ottumwacourier.com,-0.5,0
ourworldindata.org,-0.5,0
palmbeachdailynews.com,-0.5,0
panolawatchman.com,-0.5,0
newsherald.com,-0.5,0
pqbnews.com,-0.5,0
parrysound.com,-0.5,0
patrioticmillionaires.org,-0.5,0
pbs.org,-0.5,0
peacearchnews.com,-0.5,0
pekintimes.com,-0.5,0
peninsulanewsreview.com,-0.5,0
petoskeynews.com,-0.5,0
pharostribune.com,-0.5,0
inquirer.com,-0.5,0
phillyvoice.com,-0.5,0
politico.com,-0.5,0
politico.eu,-0.5,0
politics.co.uk,-0.5,0
politifact.com,-0.5,0
polygon.com,-0.5,0
pontiacdailyleader.com,-0.5,0
populationconnection.org,-1.0,0
albernivalleynews.com,-0.5,0
seacoastonline.com,-0.5,0
project-syndicate.org,-0.5,0
propublica.org,-0.5,0
protocol.com,-0.5,0
publicnewsservice.org,-0.5,0
publico.es,-0.5,0
puck.news,-0.5,0
chieftain.com,-0.5,0
qz.com,-0.5,0
patriotledger.com,-0.5,0
radiotelevisionmarti.com,-0.5,0
rappler.com,-0.5,0
religionandpolitics.org,-0.5,0
pal-item.com,-0.5,0
ridgecrestca.com,-0.5,0
rocketnews.com,-0.5,0
rrstar.com,-0.5,0
heraldonline.com,-0.5,0
salina.com,-0.5,0
delmarvanow.com,-0.5,0
sanluisobispo.com,-0.5,0
sapiens.org,-0.5,0
sciencing.com,-0.5,0
seattletimes.com,-0.5,0
self.com,-0.5,0
sentencingproject.org,-0.5,0
snopes.com,-0.5,0
somerset-kentucky.com,-0.5,0
scmp.com,-0.5,0
sbs.com.au,-0.5,0
spin.com,-0.5,0
news-leader.com,-0.5,0
staugustine.com,-0.5,0
stamfordadvocate.com,-0.5,0
newsaegis.com,-0.5,0
stopfake.org,-0.5,0
sturgisjournal.com,-0.5,0
agriculture.com,-0.5,0
sueddeutsche.de,-0.5,0
surreynowleader.com,-0.5,0
taiwannews.com.tw,-0.5,0
tampabay.com,-0.5,0
taskandpurpose.com,-0.5,0
tauntongazette.com,-0.5,0
tcpalm.com,-0.5,0
tribstar.com,-0.5,0
texastribune.org,-0.5,0
the74million.org,-0.5,0
theage.com.au,-0.5,0
belfercenter.org,-0.5,0
cepr.net,-0.5,0
thecity.nyc,-0.5,0
coloradoan.com,-0.5,0
coloradosun.com,-0.5,0
canadians.org,-0.5,0
thedailystar.com,-0.5,0
dominionpost.com,-0.5,0
thefulcrum.us,-0.5,0
thegardenisland.com,-0.5,0
heraldscotland.com,-0.5,0
goshennews.com,-0.5,0
theguardian.com,-0.5,0
thehawkeye.com,-0.5,0
hilltimes.com,-0.5,0
hutchnews.com,-0.5,0
independent.co.uk,-0.5,0
theintercept.com,-1.0,0
irishexaminer.com,-0.5,0
irishtimes.com,-0.5,0
irrawaddy.com,-0.5,0
thejournal.ie,-0.5,0
journalistsresource.org,-0.5,0
koreatimes.co.kr,-0.5,0
lincolnproject.us,-0.5,0
thelist.com,-0.5,0
mauinews.com,-0.5,0
fool.com,-0.5,0
thenational.scot,-0.5,0
thenextweb.com,-0.5,0
theodysseyonline.com,-0.5,0
theolympian.com,-0.5,0
palmbeachpost.com,-0.5,0
pennlive.com,-0.5,0
cleveland.com,-0.5,0
pressdemocrat.com,-0.5,0
punchng.com,-0.5,0
thequint.com,-0.5,0
northjersey.com,0.0,0
therighting.com,-0.5,0
theringer.com,-0.5,0
santafenewmexican.com,-0.5,0
thesaturdaypaper.com.au,-0.5,0
sooeveningnews.com,-0.5,0
theskimm.com,-0.5,0
thestate.com,-0.5,0
sj-r.com,-0.5,0
statepress.com,-0.5,0
thesunmagazine.org,-0.5,0
smh.com.au,-0.5,0
thetab.com,-0.5,0
thetrace.org,-0.5,0
thetyee.ca,-0.5,0
thevarsity.ca,-0.5,0
theverge.com,-0.5,0
pilotonline.com,-0.5,0
theweek.co.uk,-0.5,0
wilderness.org,-0.5,0
thewire.in,-0.5,0
thewrap.com,-0.5,0
dailycomet.com,-0.5,0
timesenterprise.com,-0.5,0
trust.org,-0.5,0
thrillist.com,-0.5,0
tiftongazette.com,-0.5,0
time.com,-0.5,0
timescolonist.com,-0.5,0
timesheadline.com,-0.5,0
timesofisrael.com,-0.5,0
nola.com,-0.5,0
tmz.com,-0.5,0
today.com,-0.5,0
tomdispatch.com,-0.5,0
cjonline.com,-0.5,0
truthbetold.news,-0.5,0
tuscaloosanews.com,-0.5,0
tvanouvelles.ca,-0.5,0
uawire.org,-0.5,0
undark.org,-0.5,0
ucsusa.org,0.0,0
uft.org,-0.5,0
uscis.gov,-0.5,0
universitybusiness.com,-0.5,0
un.org,-0.5,0
pravda.com.ua,-0.5,0
urban.org,-0.5,0
usatoday.com,-0.5,0
usnews.com,-0.5,0
upr.org,-0.5,0
uticaod.com,-0.5,0
centerforpolitics.org,-0.5,0
valdostadailytimes.com,-0.5,0
variety.com,-0.5,0
vcstar.com,-0.5,0
verafiles.org,-0.5,0
vibe.com,-0.5,0
vice.com,-0.5,0
victoriaadvocate.com,-0.5,0
victoriabuzz.com,-0.5,0
vvdailypress.com,-0.5,0
virginiamercury.com,-0.5,0
visaliatimesdelta.com,-0.5,0
vladtv.com,-0.5,0
voiceofsandiego.org,-0.5,0
votevets.org,-0.5,0
vtdigger.org,-0.5,0
vulture.com,-0.5,0
walesonline.co.uk,-0.5,0
wamu.org,-0.5,0
washingtonblade.com,-0.5,0
washingtonmonthly.com,-0.5,0
wola.org,-0.5,0
washingtonpost.com,-0.5,0
apr.org,-0.5,0
nbcboston.com,-0.5,0
westhawaiitoday.com,-0.5,0
whdh.com,-0.5,0
whitehouse.gov,-0.5,0
wikileaks.org,-0.5,0
wishtv.com,-0.5,0
wjab.org,-0.5,0
wlrh.org,-0.5,0
wnyc.org,-0.5,0
wilsoncenter.org,-0.5,0
broadenimpact.com,-0.5,0
worldcrunch.com,-0.5,0
weforum.org,-0.5,0
worldpress.org,-0.5,0
wri.org,-0.5,0
6abc.com,-0.5,0
nbcwashington.com,-0.5,0
wsvn.com,-0.5,0
nbcmiami.com,-0.5,0
wvasfm.org,-0.5,0
yahoo.com,-0.5,0
yale.edu,-0.5,0
ynetnews.com,-0.5,0
ydr.com,-0.5,0
yorkdispatch.com,-0.5,0
yr.media,-0.5,0
7news.com.au,0.5,0
9news.com.au,0.5,0
19fortyfive.com,0.5,0
abc.es,0.5,0
theadvocates.org,0.5,0
ahram.org.eg,0.5,0
airdrieecho.com,0.5,0
al.com,0.5,0
altoday.com,0.5,0
shelbycountyreporter.com,0.5,0
abqjournal.com,0.5,0
aleteia.org,0.5,0
alexcityoutlook.com,0.5,0
echopress.com,0.5,0
americanactionforum.org,0.5,0
americanaffairsjournal.org,0.5,0
acsh.org,0.5,0
americanfirearms.org,0.5,0
aier.org,0.5,0
americanmilitarynews.com,0.5,0
americasquarterly.org,0.5,0
americustimesrecorder.com,0.5,0
anchoragepress.com,0.5,0
andalusiastarnews.com,0.5,0
angusreid.org,0.5,0
saltwire.com,0.5,0
antiwar.com,0.5,0
appledaily.com,0.5,0
arcamax.com,0.5,0
argusleader.com,0.5,0
arkansasonline.com,0.5,0
israelnationalnews.com,0.5,0
aawsat.com,0.5,0
aninews.in,0.5,0
atchisonglobenow.com,0.5,0
atlanticcouncil.org,0.5,0
atmoreadvance.com,0.5,0
aynrand.org,0.5,0
thepostsearchlight.com,0.5,0
bangkokpost.com,0.5,0
barrons.com,0.5,0
guardonline.com,0.5,0
beavercreeknewscurrent.com,0.5,0
beinglibertarian.com,0.5,0
bemidjipioneer.com,0.5,0
berlingske.dk,0.5,0
bild.de,0.5,0
billingsgazette.com,0.5,0
bipartisanpolicy.org,0.5,0
bnr.nl,0.5,0
boomlive.in,0.5,0
bostonherald.com,0.5,0
bgdailynews.com,0.5,0
thecragandcanyon.ca,0.5,0
brainerddispatch.com,0.5,0
breakingdefense.com,0.5,0
thebreakthrough.org,0.5,0
brewtonstandard.com,0.5,0
bryantimes.com,0.5,0
bt.dk,0.5,0
batimes.com.ar,0.5,0
businesslive.co.za,0.5,0
business-standard.com,0.5,0
californiaglobe.com,0.5,0
capoliticalreview.com,0.5,0
campaignforliberty.org,0.5,0
capitalismmagazine.com,0.5,0
cato.org,0.5,0
ccn.com,0.5,0
cftni.org,0.5,0
checkyourfact.com,0.5,0
chicagotribune.com,0.5,0
chinadigitaltimes.net,0.5,0
christianitytoday.com,0.5,0
clantonadvertiser.com,0.5,0
clarin.com,0.5,0
cochranetimes.com,0.5,0
coldlakesun.com,0.5,0
gazette.com,0.5,0
columbiadailyherald.com,-0.5,0
crfb.org,0.5,0
newsexaminer.com,0.5,0
cordeledispatch.com,0.5,0
dn.se,0.5,0
dailyherald.com,0.5,0
mininggazette.com,0.5,0
dailypress.com,0.5,0
dailyo.in,0.5,0
dallasnews.com,0.5,0
amnews.com,0.5,0
volkskrant.nl,0.5,0
deccanchronicle.com,0.5,0
delgazette.com,0.5,0
demopolistimes.com,0.5,0
denvergazette.com,0.5,0
desertsun.com,0.5,0
dl-online.com,0.5,0
deutschland.de,0.5,0
devondispatch.ca,0.5,0
diepresse.com,0.5,0
welt.de,0.5,0
douglascountysentinel.com,0.5,0
downsizinggovernment.org,0.5,0
draytonvalleywesternreview.com,0.5,0
drudgereport.com,0.5,0
registerherald.com,0.5,0
thewetumpkaherald.com,0.5,0
ecuavisa.com,0.5,0
edmontonexaminer.com,0.5,0
edmontonjournal.com,0.5,0
edmontonsun.com,0.5,0
thenewsenterprise.com,0.5,0
elmundo.es,0.5,0
eluniverso.com,0.5,0
endtimeheadlines.org,0.5,0
entrepreneur.com,0.5,0
ekirikas.com,0.5,0
expressen.se,0.5,0
fairborndailyherald.com,0.5,0
fairviewpost.com,0.5,0
faithfamilyamerica.com,0.5,0
longwarjournal.org,0.5,0
financialexpress.com,0.5,0
financialpost.com,0.5,0
firearmsnews.com,0.5,0
firstpost.com,0.5,0
fitchratings.com,0.5,0
fitsnews.com,1.0,0
forbes.com,0.5,0
fpri.org,0.5,0
fbherald.com,0.5,0
fortmcmurraytoday.com,0.5,0
fortnightlyreview.co.uk,0.5,0
